path,label
../data/dataset/train/womenplussizedtop/womenplussizedtop_46.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_799.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_607.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_884.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_189.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_756.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_1532.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_1137.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_1498.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_1481.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_1599.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_1076.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_1252.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_1149.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_1071.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_985.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_622.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_1062.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_848.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_838.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_420.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_280.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_636.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_463.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_1615.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_1543.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_207.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_1404.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_1495.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_1094.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_131.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_1224.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_422.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_1306.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_498.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_1351.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_352.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_1390.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_78.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_554.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_1618.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_360.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_423.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_439.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_1403.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_1001.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_903.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_1216.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_279.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_361.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_246.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_109.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_1328.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_211.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_1391.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_1039.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_1383.jpg,womenplussizedtop
../data/dataset/train/womenplussizedtop/womenplussizedtop_269.jpg,womenplussizedtop
